UG01_Leituras.MED_750450_AR4_RTD3,UG01_750_852,4x,13437,,32-bit Float
UG01_Leituras.MED_750450_AR4_RTD4,UG01_750_852,4x,13439,,32-bit Float
UG01_Leituras.MED_750450_AR5_RTD1,UG01_750_852,4x,13441,,32-bit Float
UG01_Leituras.MED_750450_AR5_RTD2,UG01_750_852,4x,13443,,32-bit Float
UG01_Leituras.MED_750450_AR5_RTD3,UG01_750_852,4x,13445,,32-bit Float
UG01_Leituras.MED_750450_AR5_RTD4,UG01_750_852,4x,13447,,32-bit Float
UG01_Leituras.MED_750450_AR6_RTD1,UG01_750_852,4x,13449,,32-bit Float
UG01_Leituras.MED_750450_AR6_RTD2,UG01_750_852,4x,13451,,32-bit Float
UG01_Leituras.MED_750450_AR6_RTD3,UG01_750_852,4x,13453,,32-bit Float
UG01_Leituras.MED_750450_AR6_RTD4,UG01_750_852,4x,13455,,32-bit Float
UG01_Leituras.MED_750450_AR7_RTD1,UG01_750_852,4x,13457,,32-bit Float
UG01_Leituras.MED_750450_AR7_RTD2,UG01_750_852,4x,13459,,32-bit Float
UG01_Leituras.MED_750450_AR7_RTD3,UG01_750_852,4x,13461,,32-bit Float
UG01_Leituras.MED_750450_AR7_RTD4,UG01_750_852,4x,13463,,32-bit Float
UG01_Leituras.MED_750450_AR8_RTD1,UG01_750_852,4x,13465,,32-bit Float
UG01_Leituras.MED_750450_AR8_RTD2,UG01_750_852,4x,13467,,32-bit Float
UG01_Leituras.MED_750450_AR8_RTD3,UG01_750_852,4x,13469,,32-bit Float
UG01_Leituras.MED_750450_AR8_RTD4,UG01_750_852,4x,13471,,32-bit Float
UG01_Leituras.QCC_NivelMontante_Grade,UG01_750_852,4x,13473,,Undesignated
UG01_Leituras.QCC_NivelJusante_Grade,UG01_750_852,4x,13474,,Undesignated
UG01_Leituras.QTA_NivelJusante_CanalFuga,UG01_750_852,4x,13475,,Undesignated
UG01_Leituras.QTA_NivelMontante_Grade,UG01_750_852,4x,13476,,32-bit Signed
UG01_Leituras.QTA_NivelJusante_Grade,UG01_750_852,4x,13477,,Undesignated
UG01_Comandos.Emergencia_Local,UG01_750_852,1x,12289,,Undesignated
UG01_Comandos.Emergencia_SuperSEP,UG01_750_852,1x,12290,,Undesignated
UG01_Comandos.Ctrl_Modo_Manual_Habilitar,UG01_750_852,1x,12291,,Undesignated
UG01_Comandos.Ctrl_Modo_Manual_Desabilitar,UG01_750_852,1x,12292,,Undesignated
UG01_Comandos.Ctrl_Modo_Automatico_Habilitar,UG01_750_852,1x,12293,,Undesignated
UG01_Comandos.Ctrl_Modo_Automatico_Desabilitar,UG01_750_852,1x,12294,,Undesignated
UG01_Comandos.Reserva_12995,UG01_750_852,1x,12295,,Undesignated
UG01_Comandos.Reserva_12996,UG01_750_852,1x,12296,,Undesignated
UG01_Comandos.Reserva_12997,UG01_750_852,1x,12297,,Undesignated
UG01_Comandos.Reserva_12998,UG01_750_852,1x,12298,,Undesignated
UG01_Comandos.Reserva_12999,UG01_750_852,1x,12299,,Undesignated
UG01_Comandos.Reserva_12300,UG01_750_852,1x,12300,,Undesignated
UG01_Comandos.Reserva_12301,UG01_750_852,1x,12301,,Undesignated
UG01_Comandos.Reserva_12302,UG01_750_852,1x,12302,,Undesignated
UG01_Comandos.Reserva_12303,UG01_750_852,1x,12303,,Undesignated
UG01_Comandos.Reserva_12304,UG01_750_852,1x,12304,,Undesignated
UG01_Comandos.ModoAuto_Reset,UG01_750_852,1x,12305,,Undesignated
UG01_Comandos.ModoAuto_SelecionaAlvoUP,UG01_750_852,1x,12306,,Undesignated
UG01_Comandos.ModoAuto_SelecionaAlvoUPGM,UG01_750_852,1x,12307,,Undesignated
UG01_Comandos.ModoAuto_SelecionaAlvoUMD,UG01_750_852,1x,12308,,Undesignated
UG01_Comandos.ModoAuto_SelecionaAlvoUPS,UG01_750_852,1x,12309,,Undesignated
UG01_Comandos.ModoAuto_SelecionaAlvoUS,UG01_750_852,1x,12310,,Undesignated
UG01_Comandos.Reserva_12311,UG01_750_852,1x,12311,,Undesignated
UG01_Comandos.Reserva_12312,UG01_750_852,1x,12312,,Undesignated
UG01_Comandos.Reserva_12313,UG01_750_852,1x,12313,,Undesignated
UG01_Comandos.Reserva_12314,UG01_750_852,1x,12314,,Undesignated
UG01_Comandos.Reserva_12315,UG01_750_852,1x,12315,,Undesignated
UG01_Comandos.Reserva_12316,UG01_750_852,1x,12316,,Undesignated
UG01_Comandos.Reserva_12317,UG01_750_852,1x,12317,,Undesignated
UG01_Comandos.Reserva_12318,UG01_750_852,1x,12318,,Undesignated
UG01_Comandos.Reserva_12319,UG01_750_852,1x,12319,,Undesignated
UG01_Comandos.Reserva_12320,UG01_750_852,1x,12320,,Undesignated
UG01_Comandos.CtrlP_Ligar,UG01_750_852,1x,12321,,Undesignated
UG01_Comandos.CtrlP_Desligar,UG01_750_852,1x,12322,,Undesignated
UG01_Comandos.CtrlP_ReligamentoLigar,UG01_750_852,1x,12323,,Undesignated
UG01_Comandos.CtrlP_ReligamentoDesligar,UG01_750_852,1x,12324,,Undesignated
UG01_Comandos.CtrlQ_ModoFPLigar,UG01_750_852,1x,12325,,Undesignated
UG01_Comandos.CtrlQ_ModoFPDesligar,UG01_750_852,1x,12326,,Undesignated
